id,number,compound_id,created_at,updated_at,source_id,source_type
954,FDB020905,21552,2019-08-01 18:41:58 UTC,2019-08-01 18:41:58 UTC,,
955,FDB011082,11105,2019-08-01 18:41:58 UTC,2019-08-01 18:41:58 UTC,,
956,FDB018412,18418,2019-08-01 18:41:58 UTC,2019-08-01 18:41:58 UTC,,
957,FDB010888,17092,2019-08-01 18:41:58 UTC,2019-08-01 18:41:58 UTC,,
958,FDB002472,31336,2019-08-01 18:41:58 UTC,2019-08-01 18:41:58 UTC,,
959,FDB008688,8691,2019-08-01 18:41:58 UTC,2019-08-01 18:41:58 UTC,,
960,FDB014306,14307,2019-08-01 18:41:58 UTC,2019-08-01 18:41:58 UTC,,
961,FDB014493,14105,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
962,FDB020792,772,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
963,FDB021303,21310,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
964,FDB019172,19170,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
965,FDB008585,8574,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
966,FDB021169,17147,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
967,FDB018849,18859,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
968,FDB016764,18858,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
969,FDB024096,30589,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
970,FDB014593,14586,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
971,FDB017684,17690,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
972,FDB015243,15246,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
973,FDB001239,1247,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
974,FDB018049,20980,2019-08-01 18:41:59 UTC,2019-08-01 18:41:59 UTC,,
975,FDB020973,8451,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
976,FDB003147,3335,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
977,FDB008835,10619,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
978,FDB019233,12653,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
979,FDB008578,15243,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
980,FDB011199,11200,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
981,FDB002318,2302,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
982,FDB000617,616,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
983,FDB017686,17692,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
984,FDB015167,15170,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
985,FDB013043,13045,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
986,FDB020481,20488,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
987,FDB015108,20821,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
988,FDB005274,31294,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
989,FDB030649,8308,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
990,FDB008302,10093,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
991,FDB008295,31163,2019-08-01 18:42:00 UTC,2019-08-01 18:42:00 UTC,,
992,FDB030989,28056,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
993,FDB021862,30597,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
994,FDB023289,30627,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
995,FDB001451,31275,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
996,FDB008285,31295,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
997,FDB030646,12044,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
998,FDB009294,30989,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
999,FDB022189,30595,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
1000,FDB020955,20962,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
1001,FDB008284,30418,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
1002,FDB007920,20078,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
1003,FDB003399,3399,2019-08-01 18:42:01 UTC,2019-08-01 18:42:01 UTC,,
1004,FDB021898,5418,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1005,FDB022427,30570,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1006,FDB006708,556,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1007,FDB021925,4049,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1008,FDB031281,2253,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1009,FDB022209,31323,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1010,FDB008280,31207,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1011,FDB023838,30338,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1012,FDB009508,756,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1013,FDB008276,8276,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1014,FDB012427,1913,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1015,FDB001915,21151,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1016,FDB031249,23073,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1017,FDB022417,31413,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1018,FDB004945,14525,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1019,FDB015824,6219,2019-08-01 18:42:02 UTC,2019-08-01 18:42:02 UTC,,
1020,FDB013986,13988,2019-08-01 18:42:03 UTC,2019-08-01 18:42:03 UTC,,
1021,FDB015872,11285,2019-08-01 18:42:03 UTC,2019-08-01 18:42:03 UTC,,
1022,FDB020259,20265,2019-08-01 18:42:03 UTC,2019-08-01 18:42:03 UTC,,
1023,FDB013576,20452,2019-08-01 18:42:03 UTC,2019-08-01 18:42:03 UTC,,
1024,FDB013577,21788,2019-08-01 18:42:03 UTC,2019-08-01 18:42:03 UTC,,
1025,FDB018597,15835,2019-08-01 18:42:03 UTC,2019-08-01 18:42:03 UTC,,
1026,FDB022953,24177,2019-08-01 18:42:03 UTC,2019-08-01 18:42:03 UTC,,
1027,FDB024019,24165,2019-08-01 18:42:03 UTC,2019-08-01 18:42:03 UTC,,
1028,FDB010633,10633,2019-08-01 18:42:03 UTC,2019-08-01 18:42:03 UTC,,
1029,FDB007034,7034,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1030,FDB021173,21180,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1031,FDB006414,6414,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1032,FDB020884,15237,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1033,FDB023958,23433,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1034,FDB018788,1060,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1035,FDB020882,13038,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1036,FDB018582,13178,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1037,FDB019165,19180,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1038,FDB013949,2385,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1039,FDB013808,10929,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1040,FDB014184,13196,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1041,FDB019141,30363,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1042,FDB002278,17113,2019-08-01 18:42:04 UTC,2019-08-01 18:42:04 UTC,,
1043,FDB002315,2314,2019-08-01 18:42:05 UTC,2019-08-01 18:42:05 UTC,,
1044,FDB011735,11736,2019-08-01 18:42:05 UTC,2019-08-01 18:42:05 UTC,,
1045,FDB018263,18269,2019-08-01 18:42:05 UTC,2019-08-01 18:42:05 UTC,,
1046,FDB017697,18268,2019-08-01 18:42:05 UTC,2019-08-01 18:42:05 UTC,,
1047,FDB016768,16772,2019-08-01 18:42:05 UTC,2019-08-01 18:42:05 UTC,,
1048,FDB019356,19362,2019-08-01 18:42:05 UTC,2019-08-01 18:42:05 UTC,,
1049,FDB015285,15288,2019-08-01 18:42:05 UTC,2019-08-01 18:42:05 UTC,,
1050,FDB002307,2305,2019-08-01 18:42:05 UTC,2019-08-01 18:42:05 UTC,,
1051,FDB015105,15107,2019-08-01 18:42:05 UTC,2019-08-01 18:42:05 UTC,,
1052,FDB002055,2054,2019-08-01 18:42:05 UTC,2019-08-01 18:42:05 UTC,,
1053,FDB000123,122,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1054,FDB020816,12032,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1055,FDB015107,15109,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1056,FDB015146,15149,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1057,FDB021018,21025,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1058,FDB015378,15384,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1059,FDB013097,13081,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1060,FDB020889,20895,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1061,FDB013436,13438,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1062,FDB003425,13009,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1063,FDB011538,11544,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1064,FDB019829,19835,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1065,FDB002964,20691,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1066,FDB020885,19514,2019-08-01 18:42:06 UTC,2019-08-01 18:42:06 UTC,,
1067,FDB018574,18578,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1068,FDB012788,12790,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1069,FDB020685,3017,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1070,FDB018583,13176,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1071,FDB020899,20908,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1072,FDB020254,20260,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1073,FDB019180,20472,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1074,FDB013948,13950,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1075,FDB022399,31397,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1076,FDB012588,31116,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1077,FDB031066,23345,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1078,FDB012614,31195,2019-08-01 18:42:07 UTC,2019-08-01 18:42:07 UTC,,
1079,FDB021554,21471,2019-08-01 18:42:08 UTC,2019-08-01 18:42:08 UTC,,
1080,FDB011618,11620,2019-08-01 18:42:08 UTC,2019-08-01 18:42:08 UTC,,
1081,FDB001479,31238,2019-08-01 18:42:08 UTC,2019-08-01 18:42:08 UTC,,
1082,FDB031273,22606,2019-08-01 18:42:08 UTC,2019-08-01 18:42:08 UTC,,
1083,FDB021890,30719,2019-08-01 18:42:08 UTC,2019-08-01 18:42:08 UTC,,
1084,FDB031153,1613,2019-08-01 18:42:08 UTC,2019-08-01 18:42:08 UTC,,
1085,FDB012544,30301,2019-08-01 18:42:08 UTC,2019-08-01 18:42:08 UTC,,
1086,FDB003232,10114,2019-08-01 18:42:09 UTC,2019-08-01 18:42:09 UTC,,
1087,FDB030818,11933,2019-08-01 18:42:09 UTC,2019-08-01 18:42:09 UTC,,
1088,FDB003359,30519,2019-08-01 18:42:09 UTC,2019-08-01 18:42:09 UTC,,
1089,FDB031188,22679,2019-08-01 18:42:09 UTC,2019-08-01 18:42:09 UTC,,
1090,FDB031187,1931,2019-08-01 18:42:09 UTC,2019-08-01 18:42:09 UTC,,
1091,FDB007218,8115,2019-08-01 18:42:09 UTC,2019-08-01 18:42:09 UTC,,
1092,FDB000257,1110,2019-08-01 18:42:09 UTC,2019-08-01 18:42:09 UTC,,
1093,FDB015347,30405,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1094,FDB030958,12570,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1095,FDB024087,30514,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1096,FDB021879,30629,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1097,FDB030673,12649,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1098,FDB003383,30866,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1099,FDB012062,31194,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1100,FDB008675,21554,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1101,FDB010709,10713,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1102,FDB003665,3725,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1103,FDB010708,10712,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1104,FDB003638,3652,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1105,FDB007899,7898,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1106,FDB003648,12816,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1107,FDB008290,7402,2019-08-01 18:42:10 UTC,2019-08-01 18:42:10 UTC,,
1108,FDB030488,22575,2019-08-01 18:42:11 UTC,2019-08-01 18:42:11 UTC,,
1109,FDB003567,4024,2019-08-01 18:42:11 UTC,2019-08-01 18:42:11 UTC,,
1110,FDB022878,30320,2019-08-01 18:42:11 UTC,2019-08-01 18:42:11 UTC,,
1111,FDB022955,30306,2019-08-01 18:42:11 UTC,2019-08-01 18:42:11 UTC,,
1112,FDB008937,30652,2019-08-01 18:42:11 UTC,2019-08-01 18:42:11 UTC,,
1113,FDB000535,534,2019-08-01 18:42:11 UTC,2019-08-01 18:42:11 UTC,,
1114,FDB012730,12314,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1115,FDB000976,2653,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1116,FDB013099,13101,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1117,FDB020891,20898,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1118,FDB018839,18845,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1119,FDB014475,20673,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1120,FDB013438,13440,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1121,FDB011777,18115,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1122,FDB020679,20688,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1123,FDB013599,14037,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1124,FDB013049,20278,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1125,FDB018993,18998,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1126,FDB003125,3125,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1127,FDB017076,17088,2019-08-01 18:42:12 UTC,2019-08-01 18:42:12 UTC,,
1128,FDB017082,17087,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1129,FDB003676,20710,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1130,FDB005496,2913,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1131,FDB002129,2128,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1132,FDB020563,20570,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1133,FDB010749,13685,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1134,FDB022863,13231,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1135,FDB004448,1530,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1136,FDB022808,30628,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1137,FDB030964,22663,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1138,FDB012875,12877,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1139,FDB011876,8136,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1140,FDB020378,8111,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1141,FDB021758,3805,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1142,FDB007451,22388,2019-08-01 18:42:13 UTC,2019-08-01 18:42:13 UTC,,
1143,FDB008848,8847,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1144,FDB000465,12743,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1145,FDB030892,9021,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1146,FDB022650,31434,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1147,FDB030797,24126,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1148,FDB022290,30965,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1149,FDB031296,31435,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1150,FDB009998,3655,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1151,FDB030584,22604,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1152,FDB008231,11154,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1153,FDB030444,8132,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1154,FDB021451,21559,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1155,FDB022569,31109,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1156,FDB030829,22597,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1157,FDB014096,14340,2019-08-01 18:42:14 UTC,2019-08-01 18:42:14 UTC,,
1158,FDB031247,15354,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1159,FDB010897,4220,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1160,FDB000911,4321,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1161,FDB006726,4223,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1162,FDB004061,11165,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1163,FDB023247,31078,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1164,FDB012464,30671,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1165,FDB030169,23312,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1166,FDB030947,12648,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1167,FDB021892,30718,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1168,FDB022269,31196,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1169,FDB012018,12017,2019-08-01 18:42:15 UTC,2019-08-01 18:42:15 UTC,,
1170,FDB022879,16736,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1171,FDB016567,3198,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1172,FDB030441,12253,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1173,FDB011626,30516,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1174,FDB011588,8193,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1175,FDB020289,20292,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1176,FDB029195,30569,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1177,FDB030562,22615,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1178,FDB022847,31126,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1179,FDB000988,19380,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1180,FDB017093,17114,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1181,FDB003181,3181,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1182,FDB001622,30674,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1183,FDB004788,9559,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1184,FDB008084,8084,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1185,FDB008089,21929,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1186,FDB003173,3173,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1187,FDB021448,21456,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1188,FDB003239,3242,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
