id,number,compound_id,created_at,updated_at,source_id,source_type
1189,FDB012607,30673,2019-08-01 18:42:16 UTC,2019-08-01 18:42:16 UTC,,
1190,FDB028796,30349,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1191,FDB005950,4208,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1192,FDB022595,30596,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1193,FDB020526,20533,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1194,FDB015388,3586,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1195,FDB021323,21331,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1196,FDB003662,3562,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1197,FDB003586,3169,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1198,FDB030906,23336,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1199,FDB023339,30643,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1200,FDB030970,546,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1201,FDB000548,547,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1202,FDB030481,23377,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1203,FDB022519,10646,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1204,FDB000528,527,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1205,FDB011879,12198,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1206,FDB002270,523,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1207,FDB029658,4314,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1208,FDB022440,30775,2019-08-01 18:42:17 UTC,2019-08-01 18:42:17 UTC,,
1209,FDB008202,8202,2019-08-01 18:42:18 UTC,2019-08-01 18:42:18 UTC,,
1210,FDB008080,31067,2019-08-01 18:42:18 UTC,2019-08-01 18:42:18 UTC,,
1211,FDB008094,8094,2019-08-01 18:42:18 UTC,2019-08-01 18:42:18 UTC,,
1212,FDB008205,8204,2019-08-01 18:42:18 UTC,2019-08-01 18:42:18 UTC,,
1213,FDB011927,12548,2019-08-01 18:42:18 UTC,2019-08-01 18:42:18 UTC,,
1214,FDB016284,16290,2019-08-01 18:42:18 UTC,2019-08-01 18:42:18 UTC,,
1215,FDB003795,20152,2019-08-01 18:42:18 UTC,2019-08-01 18:42:18 UTC,,
1216,FDB009392,20148,2019-08-01 18:42:18 UTC,2019-08-01 18:42:18 UTC,,
1217,FDB031157,22581,2019-08-01 18:42:18 UTC,2019-08-01 18:42:18 UTC,,
1218,FDB010714,10714,2019-08-01 18:42:19 UTC,2019-08-01 18:42:19 UTC,,
1219,FDB010715,10715,2019-08-01 18:42:19 UTC,2019-08-01 18:42:19 UTC,,
1220,FDB003719,3537,2019-08-01 18:42:19 UTC,2019-08-01 18:42:19 UTC,,
1221,FDB018894,18078,2019-08-01 18:42:19 UTC,2019-08-01 18:42:19 UTC,,
1222,FDB009257,3405,2019-08-01 18:42:19 UTC,2019-08-01 18:42:19 UTC,,
1223,FDB020393,3208,2019-08-01 18:42:19 UTC,2019-08-01 18:42:19 UTC,,
1224,FDB022550,30774,2019-08-01 18:42:19 UTC,2019-08-01 18:42:19 UTC,,
1225,FDB022566,31164,2019-08-01 18:42:19 UTC,2019-08-01 18:42:19 UTC,,
1226,FDB030579,22704,2019-08-01 18:42:19 UTC,2019-08-01 18:42:19 UTC,,
1227,FDB030771,31428,2019-08-01 18:42:19 UTC,2019-08-01 18:42:19 UTC,,
1228,FDB023183,31454,2019-08-01 18:42:19 UTC,2019-08-01 18:42:19 UTC,,
1229,FDB030954,2257,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1230,FDB008074,8074,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1231,FDB022420,31165,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1232,FDB030799,11679,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1233,FDB030767,6454,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1234,FDB030993,22836,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1235,FDB004962,374,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1236,FDB030688,885,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1237,FDB016899,19212,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1238,FDB023277,31239,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1239,FDB014664,4574,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1240,FDB013908,4392,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1241,FDB009804,20207,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1242,FDB007346,3361,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1243,FDB016215,20388,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1244,FDB030957,1224,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1245,FDB012586,30898,2019-08-01 18:42:20 UTC,2019-08-01 18:42:20 UTC,,
1246,FDB030365,13483,2019-08-01 18:42:21 UTC,2019-08-01 18:42:21 UTC,,
1247,FDB010974,30675,2019-08-01 18:42:21 UTC,2019-08-01 18:42:21 UTC,,
1248,FDB008198,8198,2019-08-01 18:42:21 UTC,2019-08-01 18:42:21 UTC,,
1249,FDB021559,4439,2019-08-01 18:42:21 UTC,2019-08-01 18:42:21 UTC,,
1250,FDB021558,4430,2019-08-01 18:42:21 UTC,2019-08-01 18:42:21 UTC,,
1251,FDB009606,4424,2019-08-01 18:42:21 UTC,2019-08-01 18:42:21 UTC,,
1252,FDB011723,6152,2019-08-01 18:42:21 UTC,2019-08-01 18:42:21 UTC,,
1253,FDB028883,30503,2019-08-01 18:42:21 UTC,2019-08-01 18:42:21 UTC,,
1254,FDB028806,30277,2019-08-01 18:42:21 UTC,2019-08-01 18:42:21 UTC,,
1255,FDB003991,31335,2019-08-01 18:42:21 UTC,2019-08-01 18:42:21 UTC,,
1256,FDB008065,21441,2019-08-01 18:42:21 UTC,2019-08-01 18:42:21 UTC,,
1257,FDB008148,8148,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1258,FDB008162,8162,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1259,FDB008062,14144,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1260,FDB017641,8342,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1261,FDB017567,8096,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1262,FDB016566,3193,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1263,FDB028813,30276,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1264,FDB011983,30278,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1265,FDB019826,18435,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1266,FDB015272,3411,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1267,FDB023152,31183,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1268,FDB022583,31114,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1269,FDB008479,6216,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1270,FDB021239,21248,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1271,FDB008225,8225,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1272,FDB015096,3809,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1273,FDB017297,9375,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1274,FDB018982,3806,2019-08-01 18:42:22 UTC,2019-08-01 18:42:22 UTC,,
1275,FDB004643,12194,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1276,FDB011883,12333,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1277,FDB011575,11577,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1278,FDB005543,11139,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1279,FDB021913,31305,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1280,FDB003871,12459,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1281,FDB000882,31327,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1282,FDB006294,845,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1283,FDB000847,31298,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1284,FDB030679,896,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1285,FDB004976,12457,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1286,FDB021489,8746,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1287,FDB029778,8404,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1288,FDB010959,4393,2019-08-01 18:42:23 UTC,2019-08-01 18:42:23 UTC,,
1289,FDB000666,20499,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1290,FDB017732,2100,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1291,FDB022854,30350,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1292,FDB008876,4552,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1293,FDB007516,12155,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1294,FDB012695,31396,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1295,FDB031059,22803,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1296,FDB000895,16819,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1297,FDB029773,20028,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1298,FDB009405,20029,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1299,FDB022552,31303,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1300,FDB007689,9957,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1301,FDB009956,29816,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1302,FDB017992,29944,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1303,FDB018687,23386,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1304,FDB030977,3604,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1305,FDB030558,22667,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1306,FDB019847,19853,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1307,FDB007151,7151,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1308,FDB009189,6479,2019-08-01 18:42:24 UTC,2019-08-01 18:42:24 UTC,,
1309,FDB016871,17649,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1310,FDB004342,10405,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1311,FDB009389,20385,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1312,FDB017564,9392,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1313,FDB022544,30715,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1314,FDB002168,2166,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1315,FDB031138,31393,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1316,FDB022253,31188,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1317,FDB022279,31187,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1318,FDB021906,31185,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1319,FDB022426,31191,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1320,FDB030585,22523,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1321,FDB023067,31180,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1322,FDB014509,14511,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1323,FDB021757,3347,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1324,FDB009960,16168,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1325,FDB003345,5051,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1326,FDB003349,3351,2019-08-01 18:42:25 UTC,2019-08-01 18:42:25 UTC,,
1327,FDB000729,730,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1328,FDB008215,8215,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1329,FDB015055,15022,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1330,FDB008108,14145,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1331,FDB019018,1255,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1332,FDB012584,3343,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1333,FDB003387,424,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1334,FDB011714,11716,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1335,FDB021439,21447,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1336,FDB013525,13194,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1337,FDB012199,4134,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1338,FDB007453,10542,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1339,FDB010396,807,2019-08-01 18:42:26 UTC,2019-08-01 18:42:26 UTC,,
1340,FDB023224,30286,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1341,FDB010558,31263,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1342,FDB008969,10589,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1343,FDB030339,12334,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1344,FDB023855,30549,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1345,FDB021899,31070,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1346,FDB030384,316,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1347,FDB022719,30546,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1348,FDB021663,22876,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1349,FDB008266,8266,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1350,FDB005823,10531,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1351,FDB006573,10504,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1352,FDB030691,8272,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1353,FDB020182,10512,2019-08-01 18:42:27 UTC,2019-08-01 18:42:27 UTC,,
1354,FDB029822,23200,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1355,FDB017136,19028,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1356,FDB019660,11715,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1357,FDB014705,13248,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1358,FDB005818,5816,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1359,FDB008268,8268,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1360,FDB006937,10423,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1361,FDB008269,8271,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1362,FDB019928,4390,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1363,FDB022651,30603,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1364,FDB020392,20399,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1365,FDB022940,30779,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1366,FDB007966,1397,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1367,FDB018312,18318,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1368,FDB007509,31399,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1369,FDB008348,11676,2019-08-01 18:42:28 UTC,2019-08-01 18:42:28 UTC,,
1370,FDB003089,6024,2019-08-01 18:42:29 UTC,2019-08-01 18:42:29 UTC,,
1371,FDB017574,3919,2019-08-01 18:42:29 UTC,2019-08-01 18:42:29 UTC,,
1372,FDB009909,17302,2019-08-01 18:42:29 UTC,2019-08-01 18:42:29 UTC,,
1373,FDB022478,31005,2019-08-01 18:42:29 UTC,2019-08-01 18:42:29 UTC,,
1374,FDB021929,31414,2019-08-01 18:42:29 UTC,2019-08-01 18:42:29 UTC,,
1375,FDB022349,30783,2019-08-01 18:42:29 UTC,2019-08-01 18:42:29 UTC,,
1376,FDB019834,19840,2019-08-01 18:42:29 UTC,2019-08-01 18:42:29 UTC,,
1377,FDB013308,13315,2019-08-01 18:42:29 UTC,2019-08-01 18:42:29 UTC,,
1378,FDB013316,13317,2019-08-01 18:42:29 UTC,2019-08-01 18:42:29 UTC,,
1379,FDB008531,8514,2019-08-01 18:42:29 UTC,2019-08-01 18:42:29 UTC,,
1380,FDB003315,3315,2019-08-01 18:42:30 UTC,2019-08-01 18:42:30 UTC,,
1381,FDB008395,8139,2019-08-01 18:42:30 UTC,2019-08-01 18:42:30 UTC,,
1382,FDB004924,13255,2019-08-01 18:42:30 UTC,2019-08-01 18:42:30 UTC,,
1383,FDB017573,4502,2019-08-01 18:42:30 UTC,2019-08-01 18:42:30 UTC,,
1384,FDB017570,4509,2019-08-01 18:42:30 UTC,2019-08-01 18:42:30 UTC,,
1385,FDB011817,8323,2019-08-01 18:42:30 UTC,2019-08-01 18:42:30 UTC,,
1386,FDB005599,22434,2019-08-01 18:42:30 UTC,2019-08-01 18:42:30 UTC,,
1387,FDB008346,8346,2019-08-01 18:42:30 UTC,2019-08-01 18:42:30 UTC,,
1388,FDB016323,18117,2019-08-01 18:42:31 UTC,2019-08-01 18:42:31 UTC,,
1389,FDB008396,20393,2019-08-01 18:42:31 UTC,2019-08-01 18:42:31 UTC,,
1390,FDB008169,8171,2019-08-01 18:42:31 UTC,2019-08-01 18:42:31 UTC,,
1391,FDB009870,11734,2019-08-01 18:42:31 UTC,2019-08-01 18:42:31 UTC,,
1392,FDB011068,11068,2019-08-01 18:42:31 UTC,2019-08-01 18:42:31 UTC,,
1393,FDB007687,12117,2019-08-01 18:42:31 UTC,2019-08-01 18:42:31 UTC,,
1394,FDB003219,3215,2019-08-01 18:42:31 UTC,2019-08-01 18:42:31 UTC,,
1395,FDB011938,30905,2019-08-01 18:42:31 UTC,2019-08-01 18:42:31 UTC,,
1396,FDB012649,1094,2019-08-01 18:42:31 UTC,2019-08-01 18:42:31 UTC,,
1397,FDB008782,30890,2019-08-01 18:42:31 UTC,2019-08-01 18:42:31 UTC,,
1398,FDB008388,11999,2019-08-01 18:42:31 UTC,2019-08-01 18:42:31 UTC,,
1399,FDB008784,31372,2019-08-01 18:42:32 UTC,2019-08-01 18:42:32 UTC,,
1400,FDB002591,2590,2019-08-01 18:42:32 UTC,2019-08-01 18:42:32 UTC,,
1401,FDB002589,11261,2019-08-01 18:42:32 UTC,2019-08-01 18:42:32 UTC,,
1402,FDB020197,8273,2019-08-01 18:42:32 UTC,2019-08-01 18:42:32 UTC,,
1403,FDB029873,31489,2019-08-01 18:42:32 UTC,2019-08-01 18:42:32 UTC,,
1404,FDB010993,4303,2019-08-01 18:42:32 UTC,2019-08-01 18:42:32 UTC,,
1405,FDB017803,4308,2019-08-01 18:42:32 UTC,2019-08-01 18:42:32 UTC,,
1406,FDB030706,3514,2019-08-01 18:42:32 UTC,2019-08-01 18:42:32 UTC,,
1407,FDB004858,9446,2019-08-01 18:42:32 UTC,2019-08-01 18:42:32 UTC,,
1408,FDB030696,22297,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1409,FDB023195,30876,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1410,FDB030714,22587,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1411,FDB014486,31071,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1412,FDB030738,14087,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1413,FDB007108,7052,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1414,FDB014819,14685,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1415,FDB013390,31063,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1416,FDB030909,14565,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1417,FDB022382,30864,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1418,FDB021918,30995,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1419,FDB030914,3636,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1420,FDB030949,3522,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1421,FDB003518,31167,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1422,FDB014735,10273,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1423,FDB014375,4247,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
1424,FDB003716,22299,2019-08-01 18:42:33 UTC,2019-08-01 18:42:33 UTC,,
